t,oi,oiv
2026-08-13 15:50:00,485201115.0,88791804.045
2026-08-13 15:55:00,484301428.0,88481870.8956
2026-08-13 16:00:00,484150053.0,88375671.02000181
2026-08-13 16:05:00,483648895.0,88179698.4124994
2026-08-13 16:10:00,483513131.0,87999389.842
2026-08-13 16:15:00,484035176.0,88066139.21807335
2026-08-13 16:20:00,484319606.0,88049304.3708
2026-08-13 16:25:00,484546132.0,88117931.49051648
2026-08-13 16:30:00,484325704.0,87823574.20047456
2026-08-13 16:35:00,484350950.0,87828147.2555485
2026-08-13 16:40:00,484372108.0,87745184.38842244
2026-08-13 16:45:00,483128247.0,87397899.8823
2026-08-13 16:50:00,483593145.0,87609479.91945346
2026-08-13 16:55:00,484823362.0,87849993.1944
2026-08-13 17:00:00,485303780.0,88062835.675776
2026-08-13 17:05:00,485187823.0,88110108.6568
2026-08-13 17:10:00,484986413.0,87904902.8249999
2026-08-13 17:15:00,484756238.0,87863624.20502397
2026-08-13 17:20:00,484942306.0,87871545.8472
2026-08-13 17:25:00,485256022.0,88268070.4018
2026-08-13 17:30:00,485299927.0,88110161.79425432
2026-08-13 17:35:00,485301058.0,88227732.3444
2026-08-13 17:40:00,485180282.0,88145651.72705457
2026-08-13 17:45:00,485082875.0,88188066.675
2026-08-13 17:50:00,484998665.0,88124257.4305
2026-08-13 17:55:00,484948520.0,88094206.0069064
2026-08-13 18:00:00,484935514.0,88104878.4449218
2026-08-13 18:05:00,484770236.0,88228182.952
2026-08-13 18:10:00,484753224.0,88053925.25213784
2026-08-13 18:15:00,484636850.0,88036663.3694335
2026-08-13 18:20:00,485118109.0,88144272.19428068
2026-08-13 18:25:00,485361622.0,88016403.57417803
2026-08-13 18:30:00,484580728.0,87709111.768
2026-08-13 18:35:00,483917686.0,87566540.92347868
2026-08-13 18:40:00,484027254.0,87598768.401666
2026-08-13 18:45:00,483931648.0,87961860.1953024
2026-08-13 18:50:00,484285708.0,87849427.4312
2026-08-13 18:55:00,484506404.0,87993523.97105113
2026-08-13 19:00:00,484584142.0,87952021.773
